2019-08-06 00:07:28.238 febs [scheduling-1] INFO  cc.mrbird.febs.common.task.CacheTask - delete expired user
INSERT INTO t_log ( username, operation, time, method, params, ip, create_time, location ) VALUES ( 'test1024', '修改用户', 33, 'cc.mrbird.febs.system.controller.UserController.updateUser()', ' user: "User(userId=8, username=test1024, password=null, deptId=null, deptName=null, email=null, mobile=null, status=null, createTime=null, modifyTime=Tue Aug 06 11:15:32 CST 2019, lastLoginTime=null, ssex=null, description=12345超管权限, avatar=null, roleId=1, roleName=null, sortField=null, sortOrder=null, createTimeFrom=null, createTimeTo=null, id=null)"', '192.168.43.2', '2019-08-06T11:15:32.416+0800', '' );
2019-08-06 11:15:32.516 febs [http-nio-9527-exec-4] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:15:32.519 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-08-06 11:15:32 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:15:32.521 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-08-06 11:15:32 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:15:32.523 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-08-06 11:15:32 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:15:32.525 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-08-06 11:15:32 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:20:18.700 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-08-06 11:20:18 | 耗时 1 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar,role_id FROM rt_user WHERE username = 'test1024';
2019-08-06 11:20:18.704 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-08-06 11:20:18 | 耗时 1 ms | SQL 语句：
select r.* from rt_role r where r.role_id = '1';
2019-08-06 11:20:19.297 febs [http-nio-9527-exec-6] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:20:19.300 febs [http-nio-9527-exec-7] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:20:19.302 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:20:19 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:20:19.304 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:20:19 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:20:19.307 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:20:19 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:20:19.309 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:20:19 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:20:19.311 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:20:19 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:20:19.315 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:20:19 | 耗时 1 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:35:00.424 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar,role_id FROM rt_user WHERE username = 'test1024';
2019-08-06 11:35:00.428 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r where r.role_id = '1';
2019-08-06 11:35:00.901 febs [http-nio-9527-exec-1] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:35:00.905 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:35:00.908 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:35:00.917 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 7 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:35:00.919 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:35:00.920 febs [http-nio-9527-exec-9] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:35:00.922 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:35:00.925 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-08-06 11:35:00 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:43:05.150 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar,role_id FROM rt_user WHERE username = 'test1024';
2019-08-06 11:43:05.162 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r where r.role_id = '1';
2019-08-06 11:43:05.620 febs [http-nio-9527-exec-3] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:43:05.621 febs [http-nio-9527-exec-10] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:43:05.624 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:43:05.626 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:43:05.627 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:43:05.628 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 2 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:43:05.631 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:43:05.632 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-08-06 11:43:05 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:43:12.171 febs [http-nio-9527-exec-6] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:43:12.175 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:43:12 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:43:12.177 febs [http-nio-9527-exec-7] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:43:12.178 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:43:12 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:43:12.181 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:43:12 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:43:12.182 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:43:12 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:43:12.182 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:43:12 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:43:12.186 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:43:12 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:44:59.073 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar,role_id FROM rt_user WHERE username = 'test1024';
2019-08-06 11:44:59.077 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r where r.role_id = '1';
2019-08-06 11:44:59.559 febs [http-nio-9527-exec-6] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:44:59.562 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:44:59.569 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 3 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:44:59.604 febs [http-nio-9527-exec-7] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:44:59.610 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:44:59.612 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:44:59.616 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:44:59.618 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:44:59 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:45:00.722 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-08-06 11:45:00 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar,role_id FROM rt_user WHERE username = 'test1024';
2019-08-06 11:45:00.726 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-08-06 11:45:00 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r where r.role_id = '1';
2019-08-06 11:45:01.475 febs [http-nio-9527-exec-5] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:45:01.479 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-08-06 11:45:01 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:45:01.481 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-08-06 11:45:01 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:45:01.484 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-08-06 11:45:01 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:45:01.485 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-08-06 11:45:01 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:45:01.487 febs [http-nio-9527-exec-4] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:45:01.490 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-08-06 11:45:01 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:45:01.493 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-08-06 11:45:01 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:45:13.266 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar,role_id FROM rt_user WHERE username = 'test1024';
2019-08-06 11:45:13.270 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r where r.role_id = '1';
2019-08-06 11:45:13.841 febs [http-nio-9527-exec-1] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:45:13.844 febs [http-nio-9527-exec-6] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:45:13.846 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:45:13.848 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:45:13.850 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:45:13.851 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:45:13.853 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:45:13.946 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-08-06 11:45:13 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:45:18.372 febs [http-nio-9527-exec-7] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:45:18.377 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:45:18 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:45:18.379 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:45:18 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:45:18.383 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:45:18 | 耗时 0 ms | SQL 语句：
SELECT COUNT(1) FROM rt_user u, rt_role r WHERE u.role_id = r.role_id;
2019-08-06 11:45:18.384 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-08-06 11:45:18 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, u.role_id roleId, r.role_name FROM rt_user u , rt_role r WHERE u.role_id = r.role_id ORDER BY userId ASC LIMIT 0,10;
2019-08-06 11:45:18.389 febs [http-nio-9527-exec-8] INFO  c.m.f.common.authentication.JWTUtil - token is valid
2019-08-06 11:45:18.392 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-08-06 11:45:18 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 11:45:18.395 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-08-06 11:45:18 | 耗时 0 ms | SQL 语句：
select r.* from rt_role r;
2019-08-06 14:22:00.636 febs [main] INFO  cc.mrbird.febs.FebsApplication - Starting FebsApplication on DESKTOP-E5NTA55 with PID 4540 (D:\guangzhouyinhang\shiro\backend\target\classes started by 楚豪 in D:\guangzhouyinhang\shiro\backend)
2019-08-06 14:22:00.663 febs [main] INFO  cc.mrbird.febs.FebsApplication - No active profile set, falling back to default profiles: default
2019-08-06 14:22:03.407 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-08-06 14:22:03.414 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-08-06 14:22:03.538 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 104ms. Found 0 repository interfaces.
2019-08-06 14:22:04.171 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'asyncExecutorPoolConfig' of type [cc.mrbird.febs.common.config.AsyncExecutorPoolConfig$$EnhancerBySpringCGLIB$$8fab0f29] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-06 14:22:04.417 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-06 14:22:04.732 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$69fa5acd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-06 14:22:04.745 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-06 14:22:04.752 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
